OriginAirportCode,Month,DayofMonth,CRSDepHour,DayOfWeek,Carrier,DestAirportCode,DepDel15,WindSpeed,SeaLevelPressure,HourlyPrecip
EWR,5,9,10,4,EV,RDU,1,7,29,0
BOS,5,5,14,7,DL,DTW,0,11,30,0
SAN,5,23,21,4,WN,SJC,1,5,29,0
PHL,5,16,8,4,US,MSP,0,0,29,0
FLL,5,3,11,5,WN,HOU,0,9,29,0
BWI,5,27,10,1,WN,RDU,0,5,30,0
SFO,5,16,19,4,F9,DEN,1,14,30,0
OKC,5,23,5,4,OO,LAX,1,9,29,0
PHX,5,22,21,3,US,JFK,0,11,29,0
IAD,5,1,12,3,UA,ORD,0,7,30,0
CLT,5,11,9,6,US,SJU,0,10,29,0
FLL,5,27,19,1,WN,JAX,0,16,30,0
STL,5,24,8,5,WN,DAL,0,7,30,0
ORD,5,9,9,4,MQ,BWI,0,6,29,0
MDW,5,24,19,5,WN,HOU,1,5,30,0
SJU,5,25,20,6,B6,MCO,0,7,30,0
IND,5,11,16,6,DL,ATL,0,14,29,0
LAS,5,26,11,7,WN,BWI,0,21,29,0
IAH,5,7,15,2,UA,LGA,0,3,29,0
LAX,5,10,18,5,VX,SFO,1,10,29,0
PHX,5,24,7,5,YV,OAK,0,8,29,0
SFO,5,25,19,6,OO,LAX,0,25,30,0
JFK,5,17,16,5,9E,MSP,0,9,30,0
MSY,5,22,19,3,AA,DFW,0,0,29,0
SEA,5,25,17,6,OO,LGB,0,5,30,0
LAX,5,10,16,5,OO,SJC,0,16,30,0
MSP,5,1,15,3,9E,BUF,0,6,29,0
SMF,5,6,6,1,US,PHX,0,8,29,0
PHX,5,16,7,4,YV,BUR,0,10,29,0
ATL,5,19,9,7,EV,DAL,0,9,30,0
AUS,5,17,18,5,OO,SLC,0,15,29,0
MSP,5,17,18,5,UA,SFO,0,11,29,0
SJC,5,31,18,5,OO,LAX,1,16,29,0
LAX,5,12,20,7,OO,SAN,0,3,29,0
SAN,5,13,11,1,UA,ORD,0,9,29,0
ORD,5,27,8,1,MQ,ATL,0,13,30,0
LGA,5,6,15,1,UA,DEN,0,9,29,0
EWR,5,8,21,3,EV,DCA,1,5,30,0
MCO,5,25,15,6,US,PHL,0,16,30,0
ABQ,5,16,15,4,WN,MDW,0,16,29,0
CLE,5,31,18,5,UA,IAH,0,29,29,0
MCO,5,2,9,4,WN,MSY,0,9,29,0
SMF,5,20,17,1,WN,LAX,0,5,29,0
SDF,5,6,13,1,OO,CLE,1,9,29,0
DCA,5,1,10,3,AA,STL,0,10,30,0
PHX,5,15,14,3,YV,ONT,0,10,29,0
ATL,5,9,12,4,DL,MCO,0,3,30,0
HNL,5,21,5,2,HA,OGG,0,3,29,0
SFO,5,13,19,1,UA,LAX,0,21,29,0
SFO,5,16,11,4,VX,SEA,1,14,29,0
IND,5,23,7,4,WN,LAS,0,9,29,0
ORD,5,30,8,4,MQ,MCI,0,15,29,0
AUS,5,28,6,2,OO,LAX,0,7,29,0
LAX,5,11,16,6,DL,SLC,0,17,29,0
PBI,5,13,11,1,B6,EWR,0,8,30,0
DCA,5,17,12,5,MQ,JFK,0,3,30,0
SAT,5,24,6,5,WN,DEN,0,6,29,0
BWI,5,2,21,4,WN,HOU,0,3,30,0
ABQ,5,28,15,2,WN,HOU,0,13,29,0
LAX,5,31,6,5,AA,AUS,0,8,29,0
MCO,5,4,14,6,DL,JFK,1,8,29,0
SAN,5,3,14,5,OO,LAX,0,9,29,0
SAN,5,6,18,1,F9,DEN,0,10,30,0
SLC,5,27,12,1,WN,PHX,0,13,29,0
ORD,5,3,18,5,AA,BOS,1,11,29,0
ORD,5,6,19,1,UA,EWR,1,8,30,0
OMA,5,9,18,4,AA,DFW,1,13,29,0
SEA,5,25,22,6,B6,BOS,0,7,30,0
LAS,5,24,17,5,WN,ATL,0,18,29,0
RNO,5,4,10,6,WN,PDX,0,10,29,0
BNA,5,6,10,1,WN,SAT,0,0,29,0
CLT,5,30,20,4,US,BUF,0,7,30,0
LAX,5,9,12,4,OO,LAS,0,11,30,0
BWI,5,30,7,4,WN,LAS,0,5,30,0
SEA,5,24,20,5,AS,SAN,0,9,30,0
MIA,5,6,8,1,YV,IAD,0,5,30,0
SAN,5,22,11,3,OO,LAX,0,10,29,0
PHX,5,30,18,4,OO,SLC,0,11,29,0
ATL,5,8,16,3,AA,MIA,0,7,30,0
ORD,5,1,15,3,UA,LGA,0,15,30,0
LGB,5,26,15,7,B6,SLC,0,8,30,0
JFK,5,8,14,3,B6,HOU,1,14,30,0
RDU,5,5,11,7,US,PHL,0,14,30,0
SAN,5,29,10,3,US,PHX,0,9,29,0
TPA,5,31,7,5,WN,LAS,0,8,30,0
MEM,5,30,9,4,DL,ATL,1,14,29,0
MDW,5,19,15,7,WN,OAK,0,11,29,0
SAN,5,4,8,6,WN,SAT,0,11,29,0
MEM,5,23,6,4,DL,ATL,0,0,29,0
MKE,5,6,21,1,WN,MSP,0,3,30,0
ORD,5,25,10,6,AA,SJC,0,0,30,0
PHX,5,22,23,3,US,ORD,0,5,29,0
ATL,5,10,9,5,DL,DTW,0,11,30,0
JFK,5,14,19,2,9E,RDU,1,15,30,0
SEA,5,3,9,5,AA,DFW,0,15,30,0
IAH,5,27,7,1,EV,OKC,0,6,30,0
ATL,5,3,12,5,DL,DTW,1,17,30,0
PHX,5,24,17,5,OO,LAX,0,5,29,0
SAT,5,25,12,6,WN,SAN,1,15,29,0
LAX,5,27,19,1,WN,MDW,0,6,29,0
FLL,5,20,17,1,FL,BWI,1,3,29,0
PHX,5,2,14,4,OO,LAX,1,5,30,0
BWI,5,9,15,4,WN,BUF,0,8,29,0
SLC,5,12,15,7,OO,LAX,1,5,30,0
LAX,5,14,8,2,WN,LAS,0,5,29,0
PIT,5,30,6,4,OO,IAH,0,0,30,0
LGA,5,13,12,1,DL,ATL,0,21,30,0
IAH,5,12,10,7,UA,LGA,0,8,30,0
MKE,5,30,16,4,WN,MCO,0,16,29,0
PIT,5,3,18,5,DL,ATL,0,18,30,0
DTW,5,28,19,2,9E,CLE,0,8,29,0
ORD,5,19,12,7,AA,DFW,0,15,29,0
MDW,5,25,9,6,WN,PHL,0,0,30,0
DCA,5,21,13,2,B6,FLL,0,8,29,0
OMA,5,27,13,1,9E,DTW,0,0,29,0
LGA,5,1,15,3,US,DCA,1,10,30,0
LGA,5,10,8,5,DL,MSY,0,7,29,0
BWI,5,11,14,6,DL,ATL,0,7,29,0
SFO,5,29,8,3,UA,EWR,0,8,29,0
IAD,5,7,22,2,UA,LAX,1,15,29,0
SDF,5,27,14,1,DL,ATL,0,16,30,0
ORD,5,23,14,4,AA,LAX,0,22,29,0
ORD,5,25,12,6,9E,JFK,0,7,30,0
MCO,5,31,11,5,WN,PVD,0,17,30,0
SLC,5,22,15,3,DL,MSP,0,14,29,0
BOS,5,5,10,7,B6,MCO,0,10,30,0
OKC,5,9,18,4,WN,DEN,1,7,29,0
LAS,5,7,12,2,WN,ABQ,0,17,29,0
RSW,5,31,17,5,US,CLT,0,8,29,0
CLT,5,24,7,5,US,DCA,0,3,29,0
HOU,5,16,8,4,WN,DAL,1,10,29,0
SEA,5,23,5,4,UA,IAH,0,6,29,0
IAD,5,19,17,7,UA,BOS,1,3,30,0
RNO,5,5,13,7,WN,LAS,0,0,29,0
IND,5,17,19,5,WN,BWI,0,7,30,0
SEA,5,22,14,3,WN,DEN,0,7,29,0
IAH,5,4,19,6,UA,BOS,0,5,29,0
MIA,5,20,10,1,AA,RDU,0,13,30,0
LAS,5,22,8,3,WN,CLE,1,14,29,0
MDW,5,17,6,5,WN,CMH,0,0,29,0
IAH,5,25,7,6,UA,IAD,0,7,29,0
ORF,5,5,9,7,DL,ATL,0,16,30,0
CLT,5,10,18,5,YV,IAD,0,6,29,0
PHL,5,8,8,3,UA,DEN,0,0,29,0
DCA,5,8,19,3,US,BOS,1,7,29,0
ATL,5,17,19,5,DL,LAS,0,6,30,0
JFK,5,6,6,1,B6,MCO,0,7,30,0
RDU,5,21,13,2,DL,ATL,0,5,30,0
OKC,5,9,21,4,WN,HOU,0,7,29,0
LAS,5,31,9,5,WN,DEN,1,9,29,0
MSY,5,4,14,6,WN,HOU,0,8,29,0
MCO,5,12,12,7,WN,BDL,0,9,30,0
SFO,5,29,9,3,UA,EWR,0,8,29,0
CLT,5,4,14,6,US,EWR,1,16,29,0
MEM,5,22,14,3,YV,CLT,0,11,29,0
LGA,5,31,18,5,DL,DTW,0,9,29,0
PHX,5,10,15,5,US,DFW,0,5,29,0
SNA,5,12,7,7,US,PHX,0,0,29,0
AUS,5,16,10,4,WN,EWR,1,14,29,0
OAK,5,14,12,2,WN,ONT,0,15,30,0
RIC,5,1,7,3,FL,ATL,0,10,30,0
HOU,5,22,7,3,WN,TPA,0,5,29,0
ATL,5,16,19,4,DL,HOU,0,6,29,0
DCA,5,19,19,7,US,CLT,1,6,29,0
BOS,5,25,11,6,DL,ATL,0,10,29,0
DCA,5,27,13,1,AA,DFW,1,6,30,0
MDW,5,22,6,3,WN,EWR,0,7,29,0
IND,5,17,6,5,9E,RDU,0,0,29,0
ABQ,5,14,9,2,WN,LAS,0,6,29,0
MCO,5,24,9,5,WN,BDL,0,0,30,0
RNO,5,17,14,5,OO,LAX,0,20,29,0
SFO,5,26,13,7,UA,ORD,0,24,30,0
PHX,5,27,15,1,UA,IAH,0,0,29,0
LGA,5,10,14,5,EV,IAD,0,11,29,0
SJC,5,14,8,2,WN,LAS,0,11,29,0
DAL,5,30,8,4,WN,STL,0,13,29,0
ORD,5,18,16,6,9E,SLC,1,6,29,0
RDU,5,6,12,1,EV,EWR,0,9,29,0
AUS,5,24,18,5,OO,SFO,1,0,30,0
ORD,5,29,19,3,AA,STL,1,8,29,0
STL,5,3,18,5,DL,SLC,0,11,29,0
DTW,5,5,14,7,9E,PVD,0,8,30,0
CLT,5,4,15,6,EV,LGA,0,14,30,0
PHX,5,20,20,1,US,SNA,0,15,29,0
IAH,5,12,13,7,AA,MIA,1,9,30,0
PHX,5,24,10,5,WN,EWR,1,7,29,0
DTW,5,23,13,4,9E,BNA,1,17,29,0
SAN,5,29,18,3,WN,SJC,0,8,29,0
LAX,5,6,16,1,DL,SLC,0,10,29,0
SAT,5,6,6,1,YV,PHX,0,0,30,0
SAN,5,7,7,2,AA,DFW,0,8,30,0
RDU,5,19,10,7,MQ,LGA,0,8,30,0
ATL,5,19,17,7,DL,MSY,1,8,30,0
DAL,5,24,15,5,WN,OKC,1,14,30,0
ATL,5,12,21,7,FL,RSW,0,7,30,0
PHX,5,24,6,5,WN,DEN,0,8,29,0
ATL,5,7,13,2,DL,JAX,0,3,29,0
LAS,5,3,9,5,WN,MCI,0,0,30,0
ABQ,5,14,8,2,WN,LAX,0,5,29,0
ATL,5,19,14,7,DL,JAX,1,7,29,0
ORD,5,18,15,6,UA,SNA,0,11,29,0
PHL,5,19,8,7,US,MCO,1,8,30,0
JFK,5,5,6,7,B6,TPA,0,8,30,0
PHX,5,1,7,3,US,DFW,0,8,29,0
HNL,5,3,21,5,DL,LAX,0,3,30,0
PHL,5,8,8,3,UA,DEN,0,5,29,0
MCO,5,8,10,3,UA,EWR,1,7,30,0
LAS,5,16,21,4,WN,SFO,1,18,29,0
PHX,5,29,20,3,WN,ONT,0,9,29,0
MIA,5,30,9,4,MQ,CLE,1,20,30,0
LAS,5,17,17,5,WN,LAX,0,18,29,0
JFK,5,8,15,3,MQ,CVG,1,9,29,0
ATL,5,5,16,7,FL,TPA,0,5,29,0
SAN,5,1,16,3,WN,PHX,0,9,30,0
MCO,5,9,13,4,F9,DEN,0,5,30,0
MCO,5,1,12,3,WN,BDL,0,9,30,0
BOS,5,2,11,4,US,LGA,0,7,30,0
HNL,5,21,16,2,YV,OGG,0,7,29,0
AUS,5,7,16,2,DL,ATL,0,13,29,0
TPA,5,5,15,7,AA,MIA,0,15,29,0
FLL,5,18,18,6,B6,EWR,0,13,30,0
BNA,5,23,18,4,WN,PHL,1,16,30,0
PIT,5,12,7,7,9E,CVG,0,7,29,0
JFK,5,20,10,1,B6,BOS,0,6,29,0
LGA,5,31,7,5,DL,ATL,0,0,30,0
FLL,5,29,19,3,VX,LAX,0,16,29,0
SMF,5,27,12,1,DL,MSP,0,3,30,0
STL,5,3,16,5,DL,DTW,0,11,29,0
LAS,5,1,8,3,WN,CLE,0,16,30,0
ORD,5,8,9,3,UA,LAX,0,0,30,0
LAS,5,20,9,1,FL,SNA,0,7,29,0
BNA,5,11,10,6,WN,SAT,0,7,29,0
EWR,5,29,9,3,UA,ORD,0,5,30,0
MSP,5,25,17,6,US,PHX,0,17,30,0
MIA,5,22,12,3,DL,ATL,0,9,29,0
RDU,5,28,9,2,EV,BOS,0,7,30,0
MCO,5,15,7,3,UA,EWR,1,0,30,0
SDF,5,31,10,5,EV,IAH,0,11,30,0
MDW,5,10,8,5,WN,DEN,0,10,29,0
MDW,5,17,8,5,WN,CLE,0,6,30,0
SFO,5,8,9,3,UA,MCO,0,10,30,0
ATL,5,27,7,1,DL,MDW,0,0,30,0
LGA,5,15,14,3,MQ,MSP,0,15,29,0
ABQ,5,18,7,6,WN,DAL,0,5,29,0
ORF,5,14,16,2,WN,JAX,0,6,30,0
HOU,5,24,10,5,MQ,DFW,0,10,30,0
ATL,5,19,15,7,DL,EWR,1,6,29,0
ATL,5,29,17,3,DL,LAS,0,10,30,0
MDW,5,29,21,3,WN,BWI,0,10,29,0
SAN,5,3,6,5,UA,SFO,0,0,29,0
PHX,5,10,18,5,US,IAH,0,8,29,0
DAL,5,22,10,3,WN,AUS,0,0,29,0
ATL,5,18,10,6,DL,ORD,0,7,30,0
BOS,5,24,6,5,UA,EWR,0,11,29,0
HOU,5,13,21,1,WN,MSY,0,3,30,0
OKC,5,10,16,5,DL,ATL,0,16,30,0
LAX,5,26,21,7,DL,JFK,0,6,30,0
DAL,5,26,11,7,WN,SAT,0,13,30,0
AUS,5,30,14,4,9E,SLC,0,14,29,0
ATL,5,14,10,2,FL,RDU,0,7,30,0
MCO,5,12,7,7,DL,LAX,0,3,29,0
BNA,5,6,18,1,EV,ORD,0,6,29,0
JFK,5,22,8,3,DL,ATL,0,10,29,0
BNA,5,20,8,1,F9,DEN,0,8,30,0
LAS,5,13,17,1,AS,SEA,0,6,29,0
CLT,5,27,17,1,YV,RIC,0,7,30,0
ATL,5,2,21,4,DL,SEA,0,17,30,0
SDF,5,12,20,7,YV,CLT,0,7,30,0
SAN,5,23,17,4,AS,SEA,0,5,29,0
IAH,5,20,14,1,UA,LAX,0,18,29,0
MSP,5,5,9,7,DL,SAN,0,9,29,0
RNO,5,26,17,7,OO,SFO,0,21,29,0
SLC,5,17,8,5,DL,PDX,0,8,29,0
CLT,5,4,9,6,US,IAH,1,16,30,0
IAH,5,22,15,3,UA,LAS,0,9,29,0
SLC,5,15,11,3,DL,LAS,0,8,29,0
BOS,5,13,11,1,AA,DFW,0,16,29,0
SEA,5,15,11,3,US,PHL,0,8,30,0
TPA,5,8,10,3,UA,ORD,0,5,30,0
MSP,5,19,6,7,US,PHL,0,3,29,0
ATL,5,5,14,7,AA,MIA,0,6,29,0
IAD,5,2,10,4,VX,SFO,0,3,30,0
IAD,5,10,22,5,UA,TPA,1,8,29,0
LAX,5,24,8,5,AA,DFW,0,5,29,0
MDW,5,29,6,3,WN,HOU,0,5,29,0
SJC,5,9,10,4,WN,LAS,0,6,29,0
ATL,5,11,18,6,WN,ORF,1,10,29,0
LGA,5,16,19,4,DL,MIA,0,9,29,0
SLC,5,15,11,3,DL,SFO,0,8,29,0
CLT,5,5,13,7,9E,CVG,0,10,29,0
PBI,5,29,18,3,WN,BWI,1,10,29,0
RDU,5,9,15,4,MQ,DCA,1,9,30,0
JFK,5,28,15,2,MQ,CMH,1,8,29,0
TPA,5,5,6,7,US,CLT,0,8,29,0
ABQ,5,14,20,2,WN,LAS,0,10,29,0
IAH,5,13,16,1,UA,SAT,0,7,30,0
ORD,5,20,22,1,AA,BOS,1,7,29,0
CLT,5,25,16,6,US,PIT,0,5,30,0
SAT,5,23,12,4,WN,HOU,0,9,29,0
TUS,5,3,12,5,US,PHX,0,23,29,0
FLL,5,25,19,6,VX,LAX,0,15,30,0
SAN,5,7,19,2,WN,LAS,0,7,30,0
DAL,5,28,9,2,WN,HOU,1,14,29,0
SFO,5,7,8,2,UA,SNA,0,5,30,0
CLE,5,1,8,3,UA,SFO,0,13,30,0
ORD,5,20,20,1,UA,SEA,1,3,29,0
PVD,5,29,6,3,EV,EWR,1,3,30,0
ORD,5,25,12,6,UA,PHX,0,7,30,0
PHX,5,10,14,5,WN,MSP,0,6,29,0
LGA,5,6,9,1,B6,MCO,0,8,30,0
CLE,5,11,13,6,OO,ORD,0,7,29,0
SFO,5,3,18,5,OO,LAX,0,20,29,0
MDW,5,16,8,4,WN,OAK,0,0,29,0
JFK,5,20,6,1,AA,MCO,0,0,29,0
MSY,5,25,11,6,DL,ATL,0,10,30,0
ATL,5,14,13,2,DL,JAX,0,0,30,0
MCO,5,2,17,4,FL,MCI,0,7,29,0
DCA,5,24,6,5,FL,MCO,0,17,29,0
ATL,5,13,22,1,DL,MCO,0,6,30,0
BDL,5,25,7,6,B6,FLL,0,9,29,0
SNA,5,29,8,3,WN,MDW,0,0,29,0
MIA,5,26,14,7,MQ,ATL,0,16,30,0
MIA,5,14,11,2,US,CLT,0,14,29,0
SJC,5,16,10,4,WN,ONT,0,6,29,0
SJU,5,20,7,1,AA,DFW,0,5,30,0
ORD,5,29,8,3,EV,BUF,1,9,29,0
SJU,5,21,18,2,B6,BOS,0,17,29,0
PHX,5,1,13,3,US,SFO,0,9,29,0
ORD,5,21,13,2,UA,BWI,1,18,29,0
MDW,5,21,13,2,WN,LAX,1,20,29,0
FLL,5,1,11,3,UA,IAH,0,11,29,0
RIC,5,30,20,4,FL,ATL,0,3,30,0
JFK,5,20,16,1,9E,CLE,0,14,30,0
ATL,5,21,15,2,DL,STL,0,10,29,0
SAT,5,29,8,3,AA,DFW,0,10,29,0
DCA,5,22,12,3,MQ,JFK,0,10,29,0
PHX,5,16,10,4,US,SFO,0,8,29,0
ORD,5,7,5,2,UA,MCO,0,5,30,0
MSY,5,29,17,3,DL,LAX,1,6,29,0
LGA,5,28,6,2,MQ,RDU,0,6,30,0
DTW,5,3,8,5,EV,STL,0,10,30,0
LAX,5,10,14,5,OO,TUS,0,14,30,0
IAD,5,5,8,7,YV,ATL,1,8,30,0
FLL,5,1,5,3,US,CLT,0,10,29,0
PHX,5,28,18,2,AS,SEA,0,14,29,0
ATL,5,17,7,5,US,PHX,0,0,30,0
LAS,5,6,9,1,WN,OMA,0,17,29,0
BDL,5,7,13,2,YV,CLT,0,5,30,0
IAH,5,2,9,4,UA,ORD,0,20,29,0
LGA,5,4,8,6,MQ,DTW,0,14,30,0
JFK,5,23,19,4,DL,SFO,0,20,29,0
EWR,5,17,21,5,EV,PVD,1,9,30,0
ATL,5,14,14,2,FL,TPA,0,8,30,0
SFO,5,21,13,2,AS,SEA,0,31,30,0
EWR,5,30,21,4,EV,PVD,1,9,30,0
HNL,5,26,7,7,YV,OGG,0,5,30,0
PHX,5,16,15,4,US,PIT,0,10,29,0
ORD,5,9,11,4,UA,LGA,1,3,29,0
PHL,5,29,17,3,US,AUS,0,14,30,0
SFO,5,3,16,5,UA,LAX,0,18,29,0
PHX,5,24,18,5,OO,SLC,0,21,29,0
EWR,5,23,16,4,UA,IAH,1,10,29,0
ATL,5,5,7,7,DL,FLL,0,9,29,0
MSP,5,5,15,7,WN,PHX,0,7,30,0
ORD,5,27,16,1,EV,DTW,1,8,29,0
FLL,5,1,13,3,WN,BWI,0,13,29,0
IAD,5,6,17,1,WN,MDW,0,11,30,0
PHX,5,10,13,5,YV,LGB,0,3,29,0
ATL,5,19,10,7,EV,OKC,1,6,29,0
RDU,5,1,18,3,B6,BOS,0,10,30,0
LGA,5,9,11,4,FL,ATL,0,9,29,0
CLE,5,24,17,5,9E,JFK,1,15,29,0
LAS,5,27,19,1,OO,LAX,0,16,29,0
ORD,5,24,10,5,AA,MIA,0,11,30,0
STL,5,23,15,4,DL,ATL,0,11,30,0
PDX,5,21,9,2,AS,DCA,0,3,29,0
SAN,5,6,20,1,WN,OAK,1,7,30,0
DTW,5,20,21,1,EV,EWR,1,8,29,0
HNL,5,24,22,5,UA,SFO,0,10,30,0
PHL,5,18,7,6,WN,MCO,0,3,30,0
SJC,5,26,7,7,UA,IAH,0,11,30,0
FLL,5,20,14,1,US,DCA,1,8,29,0
LAX,5,9,19,4,WN,LAS,0,6,29,0
ATL,5,28,10,2,FL,FLL,0,0,30,0
DCA,5,11,18,6,FL,ATL,0,5,29,0
ABQ,5,7,11,2,AA,DFW,0,10,29,0
BWI,5,13,12,1,US,CLT,0,18,30,0
CLT,5,15,11,3,US,ATL,0,7,30,0
EWR,5,8,9,3,UA,IAH,0,14,29,0
LAX,5,3,10,5,AA,SFO,0,0,29,0
LAS,5,12,21,7,WN,SMF,1,9,29,0
TPA,5,28,19,2,AA,MIA,0,9,30,0
BWI,5,7,13,2,WN,PHX,0,15,30,0
SAN,5,24,13,5,OO,LAX,0,9,30,0
SFO,5,3,8,5,AA,DFW,0,0,30,0
SFO,5,2,8,4,UA,EWR,0,6,30,0
SJU,5,16,15,4,DL,ATL,0,14,29,0
SLC,5,27,17,1,EV,DEN,0,10,29,0
JFK,5,13,23,1,B6,SJU,0,13,30,0
BUR,5,26,13,7,WN,SJC,0,8,29,0
TPA,5,18,12,6,AA,ORD,0,11,30,0
LAS,5,5,20,7,WN,SJC,0,13,29,0
MDW,5,10,13,5,WN,TUS,0,11,29,0
ORF,5,18,17,6,EV,EWR,0,8,29,0
JFK,5,25,10,6,B6,LAS,0,16,29,0
ORD,5,2,12,4,MQ,BDL,0,9,30,0
ATL,5,10,8,5,FL,RIC,0,6,30,0
MDW,5,27,8,1,WN,SEA,0,13,30,0
OMA,5,26,13,7,EV,MSP,0,14,29,0
LAX,5,19,8,7,AS,SEA,0,6,29,0
BUR,5,14,9,2,WN,PHX,0,10,29,0
IND,5,20,6,1,FL,ATL,0,11,29,0
IAD,5,8,17,3,UA,BOS,1,3,29,0
EWR,5,6,8,1,UA,DFW,0,6,30,0
DTW,5,12,13,7,DL,LAX,0,15,29,0
ATL,5,28,9,2,FL,HOU,0,6,30,0
JAX,5,6,14,1,DL,ATL,0,10,29,0
PHX,5,23,14,4,WN,HOU,1,9,29,0
DCA,5,28,19,2,US,BOS,1,18,29,0
STL,5,2,13,4,WN,MDW,0,10,30,0
LAS,5,29,19,3,WN,LAX,0,8,29,0
LAS,5,7,16,2,US,PHX,0,5,29,0
MCO,5,1,17,3,B6,DCA,0,5,30,0
IAH,5,10,8,5,EV,BNA,0,5,29,0
STL,5,14,17,2,WN,LAS,0,17,29,0
BNA,5,16,11,4,EV,CLE,0,9,29,0
PHL,5,2,7,4,US,SAN,0,8,30,0
MSY,5,19,12,7,DL,JFK,0,15,30,0
ORD,5,11,10,6,OO,ABQ,0,15,29,0
ATL,5,3,15,5,DL,FLL,0,16,30,0
JAX,5,15,17,3,B6,JFK,0,14,30,0
MDW,5,27,15,1,WN,MSP,0,13,29,0
SFO,5,25,9,6,UA,IAD,0,22,30,0
IAD,5,11,14,6,UA,LAX,0,7,29,0
IAD,5,7,14,2,DL,ATL,0,11,29,0
SEA,5,25,19,6,AS,BUR,0,5,30,0
RDU,5,21,16,2,EV,EWR,1,11,29,0
ORF,5,22,20,3,WN,BWI,1,14,29,0
SNA,5,21,20,2,AS,SEA,0,7,29,0
BOS,5,21,12,2,UA,EWR,1,14,29,0
HNL,5,28,6,2,HA,OGG,0,3,30,0
LAS,5,1,13,3,VX,SFO,0,9,30,0
IAH,5,17,7,5,US,CLT,0,9,29,0
MCO,5,17,18,5,FL,BWI,0,14,30,0
LAX,5,18,13,6,WN,SJC,0,11,30,0
ORD,5,10,9,5,UA,IAH,0,13,29,0
LGA,5,6,7,1,B6,TPA,0,9,29,0
DTW,5,23,20,4,DL,SEA,0,13,29,0
SFO,5,14,9,2,UA,ORD,0,11,29,0
SMF,5,2,20,4,WN,LAX,1,6,30,0
MEM,5,25,10,6,YV,CLT,1,9,30,0
LAS,5,5,8,7,OO,DEN,0,15,29,0
BOS,5,1,6,3,US,DCA,0,6,30,0
PBI,5,26,17,7,AA,DFW,0,13,30,0
SFO,5,16,6,4,WN,SAN,0,14,30,0
LGA,5,27,8,1,MQ,CLE,0,7,30,0
RDU,5,18,15,6,MQ,DCA,0,3,30,0
BWI,5,8,16,3,DL,DTW,0,10,29,0
AUS,5,20,6,1,DL,ATL,1,6,29,0
JFK,5,24,14,5,DL,SFO,1,24,29,0
CLT,5,6,14,1,US,RSW,0,11,29,0
CLT,5,10,13,5,US,PHL,1,11,30,0
SFO,5,22,9,3,UA,IAD,0,9,30,0
LAX,5,9,11,4,VX,IAD,0,11,30,0
MKE,5,10,9,5,WN,MSP,0,18,29,0
MSY,5,29,10,3,OO,CLE,0,10,30,0
LAS,5,2,20,4,WN,RNO,1,0,30,0
BNA,5,14,13,2,WN,LGA,0,14,30,0
PHL,5,18,13,6,WN,MDW,0,8,30,0
CLT,5,1,18,3,US,PDX,0,10,30,0
BWI,5,25,15,6,DL,ATL,0,16,30,0
TPA,5,21,14,2,B6,JFK,0,8,29,0
ORD,5,31,21,5,EV,BNA,1,9,29,0
SAN,5,11,22,6,US,CLT,0,3,30,0
ATL,5,20,13,1,OO,IAH,1,0,30,0
DTW,5,24,7,5,DL,LGA,0,11,30,0
SNA,5,8,9,3,WN,DEN,0,7,30,0
MSP,5,12,21,7,DL,SEA,0,0,30,0
OGG,5,7,21,2,AA,LAX,0,0,30,0
ATL,5,29,14,3,DL,ORF,1,11,30,0
PDX,5,13,10,1,WN,AUS,0,6,29,0
PDX,5,25,11,6,US,PHX,0,11,30,0
SFO,5,1,14,3,UA,BOS,0,14,30,0
DTW,5,20,18,1,FL,ATL,0,24,29,0
CLT,5,2,22,4,US,PHL,0,13,30,0
DCA,5,31,17,5,AA,DFW,1,17,30,0
EWR,5,21,17,2,AA,MIA,0,16,29,0
SFO,5,5,12,7,UA,IAD,0,14,29,0
CLE,5,4,12,6,OO,ORD,0,16,30,0
BNA,5,18,8,6,US,CLT,0,6,30,0
IND,5,20,11,1,AA,DFW,0,15,29,0
MSP,5,24,7,5,DL,ATL,0,9,30,0
BOS,5,11,16,6,B6,FLL,0,13,29,0
ATL,5,23,10,4,FL,CMH,0,9,29,0
OAK,5,31,19,5,WN,BUR,0,9,29,0
PHX,5,26,5,7,US,CLT,0,5,29,0
RSW,5,22,12,3,B6,BOS,0,9,29,0
ATL,5,29,8,3,FL,MDW,0,7,29,0
MDW,5,16,16,4,WN,DEN,0,7,29,0
SAN,5,11,6,6,AA,DFW,0,5,29,0
MSP,5,12,19,7,DL,BDL,0,9,30,0
CLE,5,1,19,3,OO,DEN,0,10,30,0
ORD,5,4,15,6,DL,MSP,0,15,29,0
LAX,5,14,7,2,UA,EWR,1,5,29,0
BUR,5,13,10,1,WN,SMF,0,6,29,0
CLT,5,23,22,4,US,LGA,1,6,29,0
AUS,5,9,10,4,WN,DAL,0,13,29,0
BWI,5,13,6,1,WN,BOS,0,5,30,0
RSW,5,30,18,4,B6,BOS,0,17,29,0
BOS,5,11,14,6,DL,ATL,0,18,29,0
SFO,5,24,9,5,UA,ORD,0,7,30,0
IAH,5,30,10,4,US,CLT,0,16,29,0
MCO,5,27,11,1,DL,MEM,0,13,30,0
BWI,5,1,8,3,AA,DFW,0,11,30,0
PDX,5,4,6,6,DL,ATL,0,0,30,0
SLC,5,22,16,3,WN,SEA,0,17,29,0
ATL,5,21,15,2,DL,PIT,0,10,29,0
